Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Total,Race Alone - White,Race Alone - Black or African American,Race Alone - American Indian and Alaska Native,Race Alone - Asian,Race Alone - Native Hawaiian and Other Pacific Islander,Two or More Races
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US50,50,Vermont,4626,3847,238,155,49,14,323
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US50,50,Vermont,303580,290976,3375,1039,3492,77,4621
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US50,50,Vermont,308206,294823,3613,1194,3541,91,4944
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US50,50,Vermont,9208,7702,447,270,112,29,648
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US50,50,Vermont,616533,590890,6009,2038,7957,146,9493
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US50,50,Vermont,625741,598592,6456,2308,8069,175,10141
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US50,50,Vermont,4582,3855,209,115,63,15,325
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US50,50,Vermont,312951,299911,2634,999,4465,69,4873
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US50,50,Vermont,317533,303766,2843,1114,4528,84,5198
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US50,50,Vermont,4626,3847,238,155,49,14,323
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US50,50,Vermont,303582,290978,3375,1039,3492,77,4621
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US50,50,Vermont,308208,294825,3613,1194,3541,91,4944
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US50,50,Vermont,9208,7702,447,270,112,29,648
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US50,50,Vermont,616533,590889,6009,2038,7957,146,9494
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US50,50,Vermont,625741,598591,6456,2308,8069,175,10142
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US50,50,Vermont,4645,3870,210,134,66,16,349
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US50,50,Vermont,313014,299896,2659,994,4488,73,4904
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US50,50,Vermont,317659,303766,2869,1128,4554,89,5253
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US50,50,Vermont,4655,3861,244,159,50,16,325
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US50,50,Vermont,303668,290990,3399,1033,3513,83,4650
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US50,50,Vermont,308323,294851,3643,1192,3563,99,4975
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US50,50,Vermont,9300,7731,454,293,116,32,674
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US50,50,Vermont,616682,590886,6058,2027,8001,156,9554
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US50,50,Vermont,625982,598617,6512,2320,8117,188,10228
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US50,50,Vermont,4796,3974,223,143,74,18,364
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US50,50,Vermont,312911,299392,2751,1005,4665,73,5025
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US50,50,Vermont,317707,303366,2974,1148,4739,91,5389
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US50,50,Vermont,4903,4058,267,164,54,15,345
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US50,50,Vermont,304120,290959,3540,1037,3706,84,4794
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US50,50,Vermont,309023,295017,3807,1201,3760,99,5139
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US50,50,Vermont,9699,8032,490,307,128,33,709
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US50,50,Vermont,617031,590351,6291,2042,8371,157,9819
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US50,50,Vermont,626730,598383,6781,2349,8499,190,10528
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US50,50,Vermont,5007,4146,233,145,81,19,383
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US50,50,Vermont,312498,298565,2838,1008,4872,79,5136
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US50,50,Vermont,317505,302711,3071,1153,4953,98,5519
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US50,50,Vermont,5060,4163,286,160,64,20,367
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US50,50,Vermont,303879,290276,3699,1019,3897,93,4895
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US50,50,Vermont,308939,294439,3985,1179,3961,113,5262
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US50,50,Vermont,10067,8309,519,305,145,39,750
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US50,50,Vermont,616377,588841,6537,2027,8769,172,10031
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US50,50,Vermont,626444,597150,7056,2332,8914,211,10781
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US50,50,Vermont,5264,4376,231,149,88,21,399
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US50,50,Vermont,312450,297958,3029,994,5134,83,5252
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US50,50,Vermont,317714,302334,3260,1143,5222,104,5651
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US50,50,Vermont,5331,4390,295,181,71,22,372
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US50,50,Vermont,304095,289981,3881,1016,4128,92,4997
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US50,50,Vermont,309426,294371,4176,1197,4199,114,5369
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US50,50,Vermont,10595,8766,526,330,159,43,771
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US50,50,Vermont,616545,587939,6910,2010,9262,175,10249
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US50,50,Vermont,627140,596705,7436,2340,9421,218,11020
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US50,50,Vermont,5438,4520,237,168,86,20,407
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US50,50,Vermont,312191,297227,3109,977,5379,90,5409
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US50,50,Vermont,317629,301747,3346,1145,5465,110,5816
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US50,50,Vermont,5503,4526,307,198,73,25,374
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US50,50,Vermont,303852,289163,4008,1023,4412,95,5151
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US50,50,Vermont,309355,293689,4315,1221,4485,120,5525
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US50,50,Vermont,10941,9046,544,366,159,45,781
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US50,50,Vermont,616043,586390,7117,2000,9791,185,10560
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US50,50,Vermont,626984,595436,7661,2366,9950,230,11341
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US50,50,Vermont,5594,4647,250,175,88,22,412
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US50,50,Vermont,311430,296070,3219,975,5609,92,5465
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US50,50,Vermont,317024,300717,3469,1150,5697,114,5877
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US50,50,Vermont,5672,4674,319,207,75,27,370
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US50,50,Vermont,303392,288186,4135,1030,4686,101,5254
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US50,50,Vermont,309064,292860,4454,1237,4761,128,5624
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US50,50,Vermont,11266,9321,569,382,163,49,782
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US50,50,Vermont,614822,584256,7354,2005,10295,193,10719
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US50,50,Vermont,626088,593577,7923,2387,10458,242,11501
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US50,50,Vermont,5708,4745,257,170,93,23,420
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US50,50,Vermont,310420,294540,3302,990,5884,93,5611
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US50,50,Vermont,316128,299285,3559,1160,5977,116,6031
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US50,50,Vermont,5943,4899,332,224,81,29,378
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US50,50,Vermont,302523,286685,4256,1042,5021,115,5404
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US50,50,Vermont,308466,291584,4588,1266,5102,144,5782
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US50,50,Vermont,11651,9644,589,394,174,52,798
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US50,50,Vermont,612943,581225,7558,2032,10905,208,11015
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US50,50,Vermont,624594,590869,8147,2426,11079,260,11813
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US51,51,Virginia,302881,251540,24758,9364,3700,1253,12266
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US51,51,Virginia,3772160,2636976,800246,10508,232936,2692,88802
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US51,51,Virginia,4075041,2888516,825004,19872,236636,3945,101068
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US51,51,Virginia,328944,275260,24587,11220,3828,1705,12344
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US51,51,Virginia,3597039,2561656,729823,10433,208685,2551,83891
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US51,51,Virginia,3925983,2836916,754410,21653,212513,4256,96235
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US51,51,Virginia,631825,526800,49345,20584,7528,2958,24610
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US51,51,Virginia,7369199,5198632,1530069,20941,441621,5243,172693
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US51,51,Virginia,8001024,5725432,1579414,41525,449149,8201,197303
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US51,51,Virginia,302886,251545,24758,9364,3700,1253,12266
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US51,51,Virginia,3772167,2636983,800245,10508,232937,2692,88802
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US51,51,Virginia,4075053,2888528,825003,19872,236637,3945,101068
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US51,51,Virginia,328947,275263,24587,11220,3828,1705,12344
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US51,51,Virginia,3597041,2561659,729822,10433,208685,2551,83891
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US51,51,Virginia,3925988,2836922,754409,21653,212513,4256,96235
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US51,51,Virginia,631833,526808,49345,20584,7528,2958,24610
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US51,51,Virginia,7369208,5198642,1530067,20941,441622,5243,172693
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US51,51,Virginia,8001041,5725450,1579412,41525,449150,8201,197303
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US51,51,Virginia,306068,254354,24895,9406,3744,1256,12413
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US51,51,Virginia,3780372,2640198,801887,10523,235347,2719,89698
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US51,51,Virginia,4086440,2894552,826782,19929,239091,3975,102111
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US51,51,Virginia,332261,278118,24756,11306,3854,1713,12514
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US51,51,Virginia,3607072,2566116,732365,10457,210797,2568,84769
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US51,51,Virginia,3939333,2844234,757121,21763,214651,4281,97283
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US51,51,Virginia,638329,532472,49651,20712,7598,2969,24927
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US51,51,Virginia,7387444,5206314,1534252,20980,446144,5287,174467
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US51,51,Virginia,8025773,5738786,1583903,41692,453742,8256,199394
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US51,51,Virginia,318828,265572,25489,9594,3884,1273,13016
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US51,51,Virginia,3808386,2650295,807197,10624,244504,2813,92953
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US51,51,Virginia,4127214,2915867,832686,20218,248388,4086,105969
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US51,51,Virginia,344765,289148,25378,11502,3996,1751,12990
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US51,51,Virginia,3638056,2579820,738168,10552,218671,2648,88197
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US51,51,Virginia,3982821,2868968,763546,22054,222667,4399,101187
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US51,51,Virginia,663593,554720,50867,21096,7880,3024,26006
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US51,51,Virginia,7446442,5230115,1545365,21176,463175,5461,181150
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US51,51,Virginia,8110035,5784835,1596232,42272,471055,8485,207156
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US51,51,Virginia,330705,275878,26190,9746,4078,1319,13494
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US51,51,Virginia,3835711,2659152,813467,10705,253350,2889,96148
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US51,51,Virginia,4166416,2935030,839657,20451,257428,4208,109642
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US51,51,Virginia,356151,299175,26021,11550,4169,1791,13445
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US51,51,Virginia,3669481,2593263,744980,10702,226148,2689,91699
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US51,51,Virginia,4025632,2892438,771001,22252,230317,4480,105144
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US51,51,Virginia,686856,575053,52211,21296,8247,3110,26939
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US51,51,Virginia,7505192,5252415,1558447,21407,479498,5578,187847
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US51,51,Virginia,8192048,5827468,1610658,42703,487745,8688,214786
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US51,51,Virginia,341777,285156,27063,9838,4354,1371,13995
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US51,51,Virginia,3858880,2664146,819411,10753,262071,2937,99562
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US51,51,Virginia,4200657,2949302,846474,20591,266425,4308,113557
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US51,51,Virginia,367114,308220,26851,11726,4405,1835,14077
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US51,51,Virginia,3694921,2600582,751306,10843,234235,2758,95197
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US51,51,Virginia,4062035,2908802,778157,22569,238640,4593,109274
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US51,51,Virginia,708891,593376,53914,21564,8759,3206,28072
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US51,51,Virginia,7553801,5264728,1570717,21596,496306,5695,194759
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US51,51,Virginia,8262692,5858104,1624631,43160,505065,8901,222831
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US51,51,Virginia,351299,292619,28055,9991,4631,1372,14631
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US51,51,Virginia,3876074,2664021,824658,10858,270583,2998,102956
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US51,51,Virginia,4227373,2956640,852713,20849,275214,4370,117587
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US51,51,Virginia,376017,315269,27765,11811,4584,1870,14718
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US51,51,Virginia,3713982,2602598,756883,10972,241897,2817,98815
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US51,51,Virginia,4089999,2917867,784648,22783,246481,4687,113533
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US51,51,Virginia,727316,607888,55820,21802,9215,3242,29349
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US51,51,Virginia,7590056,5266619,1581541,21830,512480,5815,201771
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US51,51,Virginia,8317372,5874507,1637361,43632,521695,9057,231120
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US51,51,Virginia,361181,300410,28925,10325,4815,1394,15312
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US51,51,Virginia,3890485,2660757,830731,10943,279215,3047,105792
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US51,51,Virginia,4251666,2961167,859656,21268,284030,4441,121104
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US51,51,Virginia,385819,322966,28690,12088,4770,1878,15427
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US51,51,Virginia,3730102,2600556,763750,11057,249952,2890,101897
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US51,51,Virginia,4115921,2923522,792440,23145,254722,4768,117324
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US51,51,Virginia,747000,623376,57615,22413,9585,3272,30739
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US51,51,Virginia,7620587,5261313,1594481,22000,529167,5937,207689
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US51,51,Virginia,8367587,5884689,1652096,44413,538752,9209,238428
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US51,51,Virginia,371107,308434,29804,10688,4966,1423,15792
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US51,51,Virginia,3903887,2656792,836306,11085,287881,3158,108665
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US51,51,Virginia,4274994,2965226,866110,21773,292847,4581,124457
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US51,51,Virginia,394897,330147,29679,12503,4897,1864,15807
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US51,51,Virginia,3741917,2596180,768734,11234,257771,2962,105036
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US51,51,Virginia,4136814,2926327,798413,23737,262668,4826,120843
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US51,51,Virginia,766004,638581,59483,23191,9863,3287,31599
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US51,51,Virginia,7645804,5252972,1605040,22319,545652,6120,213701
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US51,51,Virginia,8411808,5891553,1664523,45510,555515,9407,245300
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US53,53,Washington,361546,308440,10033,15807,5890,2008,19368
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US53,53,Washington,3013287,2461760,106502,44654,258729,19586,122056
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US53,53,Washington,3374833,2770200,116535,60461,264619,21594,141424
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US53,53,Washington,394244,338034,10828,17693,6043,2176,19470
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US53,53,Washington,2955463,2427028,124970,44495,221023,19735,118212
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US53,53,Washington,3349707,2765062,135798,62188,227066,21911,137682
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US53,53,Washington,755790,646474,20861,33500,11933,4184,38838
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US53,53,Washington,5968750,4888788,231472,89149,479752,39321,240268
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US53,53,Washington,6724540,5535262,252333,122649,491685,43505,279106
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US53,53,Washington,361546,308440,10033,15807,5890,2008,19368
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US53,53,Washington,3013290,2461763,106502,44654,258729,19586,122056
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US53,53,Washington,3374836,2770203,116535,60461,264619,21594,141424
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US53,53,Washington,394244,338034,10828,17693,6043,2176,19470
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US53,53,Washington,2955465,2427030,124970,44495,221023,19735,118212
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US53,53,Washington,3349709,2765064,135798,62188,227066,21911,137682
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US53,53,Washington,755790,646474,20861,33500,11933,4184,38838
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US53,53,Washington,5968755,4888793,231472,89149,479752,39321,240268
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US53,53,Washington,6724545,5535267,252333,122649,491685,43505,279106
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US53,53,Washington,364633,310873,10108,16106,5940,2036,19570
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US53,53,Washington,3019746,2464462,107071,44764,260794,19744,122911
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US53,53,Washington,3384379,2775335,117179,60870,266734,21780,142481
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US53,53,Washington,397008,340146,10910,17967,6108,2217,19660
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US53,53,Washington,2961839,2429948,125609,44575,222742,19891,119074
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US53,53,Washington,3358847,2770094,136519,62542,228850,22108,138734
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US53,53,Washington,761641,651019,21018,34073,12048,4253,39230
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US53,53,Washington,5981585,4894410,232680,89339,483536,39635,241985
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US53,53,Washington,6743226,5545429,253698,123412,495584,43888,281215
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US53,53,Washington,376720,320451,10475,17249,6196,2110,20239
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US53,53,Washington,3046585,2475030,110190,45108,269920,20296,126041
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US53,53,Washington,3423305,2795481,120665,62357,276116,22406,146280
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US53,53,Washington,408162,348800,11220,19141,6358,2296,20347
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US53,53,Washington,2991053,2442730,129346,44883,231220,20479,122395
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US53,53,Washington,3399215,2791530,140566,64024,237578,22775,142742
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US53,53,Washington,784882,669251,21695,36390,12554,4406,40586
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US53,53,Washington,6037638,4917760,239536,89991,501140,40775,248436
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US53,53,Washington,6822520,5587011,261231,126381,513694,45181,289022
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US53,53,Washington,388388,329587,10902,18355,6416,2184,20944
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US53,53,Washington,3070318,2481771,114079,45467,279022,20925,129054
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US53,53,Washington,3458706,2811358,124981,63822,285438,23109,149998
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US53,53,Washington,418327,356641,11615,20195,6571,2372,20933
